Province,Zone,Party,FirstName,LastName,24-1745,24-2233,25-0759,25-0952,25-1111
นครราชสีมา,12,ชาติพัฒนา,พงษ์ศิริ,กุสุมภ์,24,1688,1606,1606,1606
นครราชสีมา,12,เสรีรวมไทย,ศุภวัฒน์,พันธ์นัทธีร์,9,1021,1089,1089,1089
นครราชสีมา,12,เศรษฐกิจใหม่,สหพล,ภูพรหมเจริญ,4,1002,1036,1036,1036
นครราชสีมา,12,เพื่อชาติ,กิตติศักดิ์,ศิลปเปียซื่อ,12,945,962,962,962
นครราชสีมา,12,พลังปวงชนไทย,ณัฐพศุตม์,ทิพรดารัตนสิริ,5,379,384,384,384
นครราชสีมา,12,ไทยรุ่งเรือง,ฉัตรวรุฒม์,เอกะสิริพงษ์,1,347,344,344,344
นครราชสีมา,12,รวมพลังประชาชาติไทย,สถิดา,เซิลแบร์,2,342,357,357,357
นครราชสีมา,12,ชาติไทยพัฒนา,ปริญญา,ไอยรารัตน์,1,249,252,252,252
นครราชสีมา,12,พลังท้องถิ่นไท,โชคชัย,เลิศสุวรรณกุล,12,235,255,255,255
นครราชสีมา,12,ประชานิยม,สมศรี,สัตย์แสง,1,177,182,182,182
นครราชสีมา,12,ประชาภิวัฒน์,อภิสิทธิ์,อริยเดช,0,172,180,180,180
นครราชสีมา,12,ไทยศรีวิไลย์,อำไพ,สมบูรณ์นารี,0,171,194,194,194
นครราชสีมา,12,รักษ์ผืนป่าประเทศไทย,เกสร,ปันรัตน์ทน,1,155,168,168,168
นครราชสีมา,12,ไทยธรรม,สำเริง,เกตุทองคำ,0,127,130,130,130
นครราชสีมา,12,พลังไทยรักไทย,อริย์ธัช,ศรีภัทรโกสินทร์,1,111,119,119,119
นครราชสีมา,12,ครูไทยเพื่อประชาชน,ธิดารัตน์,แสงปัก,0,84,85,85,85
นครราชสีมา,12,กรีน,ศิริ,แดขุนทด,0,75,83,83,83
นครราชสีมา,12,ประชาชนปฏิรูป,สมานกิจ,ชูนาคเขียน,0,61,61,61,61
นครราชสีมา,12,พลังประชาธิปไตย,เทอดภูมิ,เกียรติการุณพันธ์,0,39,39,39,39
นครราชสีมา,12,ภราดรภาพ,ถาวร,ทุมมาสุทธิ์,3,39,39,39,39
นครราชสีมา,12,ประชาไทย,วรชน,สังข์คิด,0,36,36,36,36
นครราชสีมา,12,ประชาธรรมไทย,โรจน์ศักดิ์,เรืองรัมย์,0,34,31,31,31
นครราชสีมา,12,พลังไทสร้างชาติ,ณัชพล,เปียกระโทก,2,30,30,30,30
นครราชสีมา,12,พลังชาติไทย,ประนอม,เคียนสระน้อย,1,26,28,28,28
นครราชสีมา,12,พลังสังคม,สมบุญ,เต็งผักแว่น,0,25,23,23,23
นครราชสีมา,12,แผ่นดินธรรม,จีระศักดิ์,หลงทะเล,1,23,23,23,23
นครราชสีมา,12,ไทรักธรรม,สมพร,พินิจนอก,1,18,19,19,19
นครราชสีมา,13,ภูมิใจไทย,วิสิทธิ์,พิทยาภรณ์,517,35799,34153,34153,34153
นครราชสีมา,13,เพื่อไทย,รชตะ,ด่านกุล,285,29882,31286,31286,31286
นครราชสีมา,13,พลังประชารัฐ,จำลอง,ครุฑขุนทด,85,9165,9553,9553,9553
นครราชสีมา,13,อนาคตใหม่,วรพจน์,บุ่นจันทึก,60,7403,8525,8525,8525
นครราชสีมา,13,ชาติพัฒนา,สำเร็จ,วงศ์ศักดา,53,5914,5993,5993,5993
นครราชสีมา,13,ประชาธิปัตย์,เฉลิม,เทียนขุนทด,8,1373,1486,1486,1486
นครราชสีมา,13,เสรีรวมไทย,ชาญชาย,ศรีจันทึก,8,1255,1333,1333,1333
นครราชสีมา,13,ทางเลือกใหม่,พันธกานต์,เหมราช,13,766,736,736,736
นครราชสีมา,13,ครูไทยเพื่อประชาชน,ขวัญฤทัย,ชัยปัญหา,7,559,554,554,554
นครราชสีมา,13,เศรษฐกิจใหม่,จำลอง,บุญเอก,1,422,480,480,480
นครราชสีมา,13,รวมพลังประชาชาติไทย,ชาติ,พิทยาภักดี,9,400,400,400,400
นครราชสีมา,13,ประชาภิวัฒน์,สุทธิศักดิ์,แก้วดก,6,330,332,332,332
นครราชสีมา,13,พลเมืองไทย,สุเทพ,แจ่มจันทร์,1,268,267,267,267
นครราชสีมา,13,รักษ์ผืนป่าประเทศไทย,สุเมธี,จันทสิทธิ์,1,214,229,229,229
นครราชสีมา,13,เพื่อชาติ,บุญมี,ถนอมพลกรัง,0,214,230,230,230
นครราชสีมา,13,ไทยศรีวิไลย์,สมควร,ดวงจันทึก,4,196,206,206,206
นครราชสีมา,13,ประชานิยม,ธีระศักดิ์,เข็มมะลัง,5,164,175,175,175
นครราชสีมา,13,กรีน,กินรี,ดีขุนทด,0,149,164,164,164
นครราชสีมา,13,ประชากรไทย,รังสรรค์,หาญณรงค์,0,139,143,143,143
นครราชสีมา,13,ประชาชนปฏิรูป,จิตติพร,พยัคฆชัยวรกุล,0,130,143,143,143
นครราชสีมา,13,ประชาไทย,สิวาลัย,ชาญขุนทด,0,125,125,125,125
นครราชสีมา,13,พลังท้องถิ่นไท,อธิกะ,กายขุนทด,4,115,114,114,114
นครราชสีมา,13,ประชาธรรมไทย,สุวรรณ,แสงบัว,5,103,100,100,100
นครราชสีมา,13,พลังชาติไทย,ญาณวดี,ศรีธาตุ,2,81,70,70,70
นครราชสีมา,13,ชาติไทยพัฒนา,กิตติมาศักดิ์,โลหณุต,0,81,102,102,102
นครราชสีมา,13,ประชาชาติ,บันลือ,เขาโคกกรวด,0,72,77,77,77
นครราชสีมา,13,ภราดรภาพ,ก้องเกียรติ,สิงหกุมพล,2,58,60,60,60
นครราชสีมา,13,ไทรักธรรม,วาสนา,นาชัยเพชร,1,49,49,49,49
นครราชสีมา,13,พลังปวงชนไทย,คนึงนิตย์,วัยสุวรรณ์,0,44,46,46,46
นครราชสีมา,13,ไทยธรรม,วุฒิเทพ,จันทรทีประ,0,44,45,45,45
นครราชสีมา,13,ผึ้งหลวง,มังกร,ทรัพย์ปราการ,2,42,44,44,44
นครราชสีมา,13,พลังสังคม,นพดล,ณ ราชสีมา,0,40,46,46,46
นครราชสีมา,14,ภูมิใจไทย,ไพศาล,เกียรติชัยพัฒน,552,26106,25891,25891,25891
นครราชสีมา,14,เพื่อไทย,สุชาติ,ภิญโญ,519,25045,26360,26360,26360
นครราชสีมา,14,พลังประชารัฐ,พจน์,เจริญสันเทียะ,343,20326,20242,20242,20242
นครราชสีมา,14,อนาคตใหม่,ปิยเมษฐ,ปราณีตพลกรัง,105,8108,9336,9336,9336
นครราชสีมา,14,ชาติพัฒนา,อุทัย,มิ่งขวัญ,12,1121,1223,1223,1223
นครราชสีมา,14,ประชาธิปัตย์,สิทธิพงษ์,ระหาญนอก,10,979,1161,1161,1161
นครราชสีมา,14,เสรีรวมไทย,ชนะพล,ศรีแสง,11,725,836,836,836
นครราชสีมา,14,ไทยศรีวิไลย์,จริยา,คมวิชายั่งยืน,15,675,659,659,659
นครราชสีมา,14,ไทยธรรม,นพวรรณ,รอดพูล,6,574,557,557,557
นครราชสีมา,14,พลังสังคม,ฉัตรธรรม,หร่ายกลาง,12,542,536,536,536
นครราชสีมา,14,เพื่อชาติ,สมบูรณ์,อึ้งวิฑูรสถิตย์,13,541,575,575,575
นครราชสีมา,14,เศรษฐกิจใหม่,สุพจน์,คุณอุดม,3,368,394,394,394
นครราชสีมา,14,รวมพลังประชาชาติไทย,เพ็ญศรี,เมี้ยนกลาง,3,320,341,341,341
นครราชสีมา,14,ประชานิยม,สมยศ,กกขุนทด,0,275,273,273,273
นครราชสีมา,14,ประชาชาติ,บดินทร์,เกตุธนสารพิพิธ,5,253,253,253,253
นครราชสีมา,14,พลังธรรมใหม่,จรรยา,รัตนรักษ์,1,225,240,240,240
นครราชสีมา,14,ชาติไทยพัฒนา,ศศิธิดา,อตะศิลา,2,218,280,280,280
นครราชสีมา,14,รักษ์ผืนป่าประเทศไทย,ธนูชัย,อัตตานุชิต,3,158,183,183,183
นครราชสีมา,14,พลังไทยรักไทย,เสนอ,นันทน์ธนกุล,2,126,146,146,146
นครราชสีมา,14,ประชาภิวัฒน์,กุลพิสิฐ,สถิตย์ขวาไทย,3,98,98,98,98
นครราชสีมา,14,พลังศรัทธา,อรรถกร,อุดนอก,1,93,93,93,93
นครราชสีมา,14,พลังท้องถิ่นไท,ณัฐพงศ์,แถมวัฒนะ,2,90,104,104,104
นครราชสีมา,14,ครูไทยเพื่อประชาชน,ภัทรพล,ถนอมดำรงศักดิ์,0,74,77,77,77
นครราชสีมา,14,ทางเลือกใหม่,ประเสริฐ,บุตรพิมาย,0,71,69,69,69
นครราชสีมา,14,พลังชาติไทย,ณฐพล,พร้อมจะบก,1,65,66,66,66
นครราชสีมา,14,รวมใจไทย,อิทธิกร,เดสันเทียะ,0,56,68,68,68
นครราชสีมา,14,ประชาไทย,สำราญ,ธรรมมานอก,0,53,54,54,54
นครราชสีมา,14,พลังปวงชนไทย,กองสิน,จิตเจริญทิพย์,0,39,41,41,41
นครราชสีมา,14,ประชาชนปฏิรูป,สมยศ,พัดเกาะ,2,28,27,27,27
นครราชสีมา,14,พลังไทสร้างชาติ,กัมพล,ทบวงษ์,0,24,23,23,23
นครราชสีมา,14,ประชาธรรมไทย,สาธิต,มะเริงสิทธิ์,0,22,25,25,25
นครราชสีมา,14,ไทรักธรรม,สุริยัน,วงหาจักร,1,18,17,17,17
บุรีรัมย์,1,ภูมิใจไทย,สนอง,เทพอักษรณรงค์,370,37820,35453,35453,35453
บุรีรัมย์,1,พลังประชารัฐ,นภดล,อังคสุภณ,223,23879,22600,22600,22600
บุรีรัมย์,1,อนาคตใหม่,วันฟ้าสวย,ภัทรไชยนันท์,66,15886,14446,14446,14446
บุรีรัมย์,1,ประชาธิปัตย์,ชาญชัย,โตพฤกษา,10,2350,2081,2081,2081
บุรีรัมย์,1,เพื่อชาติ,พรหมพิริยะ,โยธิน,27,1872,1815,1815,1815
บุรีรัมย์,1,เสรีรวมไทย,ชณชล,มะลิซ้อน,6,1650,1473,1473,1473
บุรีรัมย์,1,เศรษฐกิจใหม่,วัน,วาสรส,1,1029,833,833,833
บุรีรัมย์,1,พลังไทยรักไทย,จักรพงษ์,คะชุนรัมย์,6,726,710,710,710
บุรีรัมย์,1,ชาติไทยพัฒนา,ปรีชา,ทองคำ,7,655,627,627,627
บุรีรัมย์,1,ไทยศรีวิไลย์,สุภาณี,ศรีเมือง,1,555,528,528,528
บุรีรัมย์,1,ประชาชนปฏิรูป,สุพจน์,เขียมรัมย์,2,377,347,347,347
บุรีรัมย์,1,รวมพลังประชาชาติไทย,เลขา,อินทรสุวรรณ,0,324,283,283,283
บุรีรัมย์,1,พลังชาติไทย,คุณากร,แสนธิ,1,262,202,202,202
บุรีรัมย์,1,ประชาภิวัฒน์,วิชชา,จันทร์ชัย,0,242,226,226,226
บุรีรัมย์,1,ผึ้งหลวง,รักษ์โยธี,เจริญรัมย์,0,221,213,213,213
บุรีรัมย์,1,แผ่นดินธรรม,หาญณรงค์,พันธ์พงษ์,1,202,195,195,195
บุรีรัมย์,1,พลังศรัทธา,เสน่ห์,นัคราภิบาล,0,185,175,175,175
บุรีรัมย์,1,เพื่อแผ่นดิน,นิพนธ์,สุดตา,0,143,122,122,122
บุรีรัมย์,1,พลังประชาธิปไตย,ไพบูลย์,นันทะพันธ์,2,140,138,138,138
บุรีรัมย์,1,ไทรักธรรม,ละมัย,พนารินทร์,1,139,138,138,138
บุรีรัมย์,1,กรีน,คชานนท์,สังสูงเนิน,3,138,128,128,128
บุรีรัมย์,1,พลังท้องถิ่นไท,นนทกร,วัฒนาชีพ,0,118,99,99,99
บุรีรัมย์,1,รักษ์ผืนป่าประเทศไทย,ศรีสกุล,โสภา,0,112,94,94,94
บุรีรัมย์,1,ชาติพัฒนา,สุชาติ,นามนุ,0,93,84,84,84
บุรีรัมย์,1,พลังปวงชนไทย,ประยงค์,สร้อยจิตร,0,76,73,73,73
บุรีรัมย์,1,ครูไทยเพื่อประชาชน,พัสกร,พาบุ,0,65,60,60,60
บุรีรัมย์,1,พลังสังคม,สมเกียรติ,ขุนแข็ง,0,57,54,54,54
บุรีรัมย์,1,มหาชน,ทองคำ,ลุนนาแซง,0,47,46,46,46
บุรีรัมย์,1,ประชาธรรมไทย,จินตนา,มูลเค้า,0,47,43,43,43
บุรีรัมย์,2,ภูมิใจไทย,รังสิกร,ทิมาตฤกะ,852,26347,29924,30026,30026
บุรีรัมย์,2,เพื่อไทย,สุรศักดิ์,นาคดี,731,20264,24897,24967,24967
บุรีรัมย์,2,พลังประชารัฐ,วรพจน์,วิบูลย์วิริยะสกุล,295,9851,11660,11715,11715
บุรีรัมย์,2,อนาคตใหม่,อิสรีย์,อภิสิริรุจิภาส,258,7795,10394,10409,10409
บุรีรัมย์,2,ประชาธิปัตย์,ธีรวุฒิ,ทับทิมหิน,42,1465,1819,1821,1821
บุรีรัมย์,2,เสรีรวมไทย,ธัญญรัตน์,สุกแสง,21,562,761,762,762
บุรีรัมย์,2,พลังสังคม,ยุทธภพ,เผือกมูล,13,474,524,525,525
บุรีรัมย์,2,รวมพลังประชาชาติไทย,บุญคง,นพรัตน์วงศกร,6,425,518,521,521
บุรีรัมย์,2,ผึ้งหลวง,สงบ,ไชยศิริ,13,369,404,404,404
บุรีรัมย์,2,เพื่อชาติ,ชูศักดิ์,พงษ์สวัสดิ์,5,318,378,380,380
บุรีรัมย์,2,พลังศรัทธา,บรรจง,โคมร้าย,12,250,291,295,295
บุรีรัมย์,2,เศรษฐกิจใหม่,ปรีชา,ปักเสติ,9,234,283,284,284
บุรีรัมย์,2,รักษ์ผืนป่าประเทศไทย,ปัญทิพา,ภาพยนตร์,3,217,266,269,269
บุรีรัมย์,2,ชาติพัฒนา,สมใจ,นะตุม,8,203,252,252,252
บุรีรัมย์,2,ประชาชาติ,นาทภูวพัฒน์,ฉัพพรรณธนกูร,5,195,236,241,241
บุรีรัมย์,2,พลังท้องถิ่นไท,เฉลียว,แก้วศรี,2,131,157,157,157
บุรีรัมย์,2,พลังชาติไทย,สุทัศน์,ทองไหม,1,124,132,133,133
บุรีรัมย์,2,ไทรักธรรม,อารยา,เต็นตารัมย์,3,101,120,120,120
บุรีรัมย์,2,ครูไทยเพื่อประชาชน,ประยงค์,โพธิ์ทอง,1,98,128,128,128
บุรีรัมย์,2,ชาติไทยพัฒนา,สุรพรชัย,ภูมิอินทร์,5,95,120,120,120
บุรีรัมย์,2,พลังไทยรักไทย,ศุภชัย,เถกิงผล,1,77,112,114,114
บุรีรัมย์,2,ไทยศรีวิไลย์,ภาลินี,พัชนี,2,73,111,112,112
บุรีรัมย์,2,ประชาธรรมไทย,พิชัย,สุริยะสุขประเสริฐ,1,68,79,79,79
บุรีรัมย์,2,ประชาไทย,สนม,อุ่นสำโรง,3,62,68,69,69
บุรีรัมย์,2,มหาชน,อำพร,ขุมทอง,3,57,69,70,70
บุรีรัมย์,2,ประชาชนปฏิรูป,พรสวรรณ์,สีหะวงษ์,0,47,65,66,66
บุรีรัมย์,2,กรีน,ศักรินทร์,ภาษี,1,47,61,61,61
บุรีรัมย์,2,เพื่อแผ่นดิน,ประดิษฐ์,พันธุ์พินิจ,0,35,42,42,42
บุรีรัมย์,2,ประชาภิวัฒน์,จัตุพงษ์,ขันติวงศ์,2,34,43,43,43
บุรีรัมย์,2,พลังปวงชนไทย,เฉลา,แสร์สินธุ์,2,23,28,29,29
บุรีรัมย์,3,ภูมิใจไทย,สมบูรณ์,ซารัมย์,717,43106,43061,43061,43061
บุรีรัมย์,3,เพื่อไทย,พีระพงษ์,เฮงสวัสดิ์,415,21215,22848,22848,22848
บุรีรัมย์,3,พลังประชารัฐ,อภิรักษ์,ลิ้มรัตน์,122,10412,10337,10337,10337
บุรีรัมย์,3,อนาคตใหม่,ภัทรพงศ์,ศุภักษร,99,8046,9616,9616,9616
บุรีรัมย์,3,ประชาธิปัตย์,สมคิด,สินไธสง,6,1276,1461,1461,1461
บุรีรัมย์,3,พลังชาติไทย,ธนะโรจน์,สร้อยสูงเนิน,14,997,1033,1033,1033
บุรีรัมย์,3,เพื่อชาติ,วิเชียร,สุขใหญ่,8,559,608,608,608
บุรีรัมย์,3,เสรีรวมไทย,สมพงษ์,พันธุ์ศรี,10,554,652,652,652
บุรีรัมย์,3,เศรษฐกิจใหม่,ประกาย,ศรีวงค์,16,357,408,408,408
บุรีรัมย์,3,พลังสังคม,เพลินภัสสรา,ศิริเมตตาภรณ์,3,275,265,265,265
บุรีรัมย์,3,พลังไทยรักไทย,กัญรดา,ภูมิอินทร์,2,269,282,282,282
บุรีรัมย์,3,รวมพลังประชาชาติไทย,ภาณุพล,ฉาไธสง,4,192,209,209,209
บุรีรัมย์,3,พลังท้องถิ่นไท,นัธทวัฒน์,เจริญใหญ่,3,113,112,112,112
บุรีรัมย์,3,ชาติพัฒนา,สิริอร,มาตรคำจันทร์,3,94,118,118,118
บุรีรัมย์,3,พลังศรัทธา,สงวนศักดิ์,สาตตา,2,88,94,94,94
บุรีรัมย์,3,รักษ์ผืนป่าประเทศไทย,บุญเชียง,นาคกูล,0,85,97,97,97
บุรีรัมย์,3,พลังประชาธิปไตย,ธนพนธ์,เล็กสิงห์โต,0,72,73,73,73
บุรีรัมย์,3,ครูไทยเพื่อประชาชน,หนูลิ้ม,อานไธสง,3,66,69,69,69
บุรีรัมย์,3,กรีน,ดุสิต,บุผาโต,1,65,72,72,72
บุรีรัมย์,3,ประชาชนปฏิรูป,เกตน์สิรี,พูนทรัพย์,2,60,75,75,75
บุรีรัมย์,3,ไทรักธรรม,สมนึก,ผาสุขโสม,1,58,38,38,38
บุรีรัมย์,3,ประชาไทย,วีระนันท์,เป้าชุมแสง,0,56,57,57,57
บุรีรัมย์,3,ไทยศรีวิไลย์,สาคร,ไชยสา,1,54,59,59,59
บุรีรัมย์,3,ผึ้งหลวง,สุทิน,ศรีบุตร,0,54,51,51,51
บุรีรัมย์,3,ชาติไทยพัฒนา,ลักกี้,ขำเอนก,0,53,60,60,60
บุรีรัมย์,3,ประชาธรรมไทย,สุรัตน์,จิมพละ,1,43,44,44,44
บุรีรัมย์,3,ประชาภิวัฒน์,บุญเลี้ยง,กิจคติ,1,43,44,44,44
บุรีรัมย์,3,เพื่อแผ่นดิน,ประสาน,แก้วดวง,0,33,41,41,41
บุรีรัมย์,3,พลังปวงชนไทย,วัฒนสิทธิ์,โมทนา,0,29,31,31,31
บุรีรัมย์,3,มหาชน,สมจิต,ทนงตน,0,27,26,26,26
บุรีรัมย์,3,พลังไทสร้างชาติ,จตุพร,แสนกล้า,1,17,18,18,18
บุรีรัมย์,4,ภูมิใจไทย,โสภณ,ซารัมย์,417,44063,45566,45566,45566
บุรีรัมย์,4,เพื่อไทย,ประกิจ,พลเดช,318,18573,20008,20008,20008
บุรีรัมย์,4,พลังประชารัฐ,ยุทธนา,ตีระมาศวณิช,221,15926,16521,16521,16521
บุรีรัมย์,4,อนาคตใหม่,อภิชัย,สิริสุข,58,5854,7436,7436,7436
บุรีรัมย์,4,พลังชาติไทย,นิติภูมิ,กองดิน,8,1230,1218,1218,1218
บุรีรัมย์,4,ประชาธิปัตย์,ปริวัชร,มณีเติม,6,793,956,956,956
บุรีรัมย์,4,เสรีรวมไทย,สมพงษ์,แช่มรัมย์,6,513,644,644,644
บุรีรัมย์,4,ชาติไทยพัฒนา,องอาจ,ศิริเมตตาภรณ์,7,455,483,483,483
บุรีรัมย์,4,เพื่อชาติ,ธนพรเทพ,สมการณ์เดชากุล,1,419,472,472,472
บุรีรัมย์,4,รวมพลังประชาชาติไทย,สุจินต์,เภสัชชา,5,354,388,388,388
บุรีรัมย์,4,เศรษฐกิจใหม่,ศิริยาณี,ปักเสติ,4,288,351,351,351
บุรีรัมย์,4,ชาติพัฒนา,วิเชียร,ไพรบึง,1,267,398,398,398
บุรีรัมย์,4,ไทรักธรรม,บัวลอย,ตะเภาเงิน,2,228,224,224,224
บุรีรัมย์,4,รักษ์ผืนป่าประเทศไทย,จำลอง,ตาทอง,2,208,228,228,228
บุรีรัมย์,4,พลังประชาธิปไตย,ชาญยุทธ,อามาตย์,6,191,188,188,188
บุรีรัมย์,4,ประชาไทย,พรรลพ,บุญประกอบ,0,191,194,194,194
บุรีรัมย์,4,พลังสังคม,ยงยุทธ,พยัคฤทธิ์,1,173,182,182,182
บุรีรัมย์,4,พลังท้องถิ่นไท,วุฒิชัย,สุขพรรณดอน,5,169,196,196,196
บุรีรัมย์,4,แผ่นดินธรรม,สุริยา,โคตรภูธร,1,145,148,148,148
บุรีรัมย์,4,ประชาภิวัฒน์,สวัสดิ์,บุราสิทธิ์,0,104,120,120,120
บุรีรัมย์,4,ประชาธรรมไทย,ชาญวัญภ์ชัย,วัฒนพรวณิชย์,2,104,104,104,104
บุรีรัมย์,4,ภาคีเครือข่ายไทย,อัษวพล,การดี,0,97,98,98,98
บุรีรัมย์,4,พลังไทยรักไทย,ณัฎฐกานต์,นามบุตร,0,77,91,91,91
บุรีรัมย์,4,เพื่อแผ่นดิน,เกรียงศักดิ์,โพธิมาศ,0,69,82,82,82
บุรีรัมย์,4,ประชาชนปฏิรูป,ลักษมน,คู่สกุล,0,63,72,72,72
บุรีรัมย์,4,ไทยศรีวิไลย์,รสสุคนธ์,พวงดาว,1,62,78,78,78
บุรีรัมย์,4,มหาชน,อำนวย,เข็มทิศ,0,48,48,48,48
บุรีรัมย์,4,กรีน,ประนอม,วงค์มลฑล,0,46,47,47,47
บุรีรัมย์,4,ผึ้งหลวง,ทองสา,อ่อนน้ำคำ,1,45,45,45,45
บุรีรัมย์,4,ทางเลือกใหม่,เตียง,โนนทิง,0,27,33,33,33
บุรีรัมย์,4,ครูไทยเพื่อประชาชน,เดช,แผนกระโทก,2,26,35,35,35
บุรีรัมย์,4,พลังปวงชนไทย,เฉลียว,สิงห์ประเสริฐ,1,18,16,16,16
บุรีรัมย์,5,ภูมิใจไทย,อดิพงษ์,ฐิติพิทยา,2042,45124,46000,46000,46000
บุรีรัมย์,5,อนาคตใหม่,ปรัญชญา,ตรีกาญจนา,360,13502,16077,16077,16077
บุรีรัมย์,5,พลังประชารัฐ,สุประดิษฐ์,แสนทวีสุข,253,12887,13151,13151,13151
บุรีรัมย์,5,ประชาธิปัตย์,ประเสริฐ,เครือศรี,45,2049,2276,2276,2276
บุรีรัมย์,5,เพื่อชาติ,จักรพงษ์,สงวนชม,73,1655,1912,1912,1912
บุรีรัมย์,5,ประชาชาติ,อิทธิศักดิ์,ปาทาน,17,1237,1303,1303,1303
บุรีรัมย์,5,เสรีรวมไทย,สมชาย,พรมวัง,27,835,1049,1049,1049
บุรีรัมย์,5,พลังชาติไทย,กงกฤช,แก้วสอน,12,813,849,849,849
บุรีรัมย์,5,เศรษฐกิจใหม่,มหาบุญชู,เจียวรัมย์,7,767,811,811,811
บุรีรัมย์,5,ไทรักธรรม,บรรเลง,จวงพลงาม,23,670,665,665,665
บุรีรัมย์,5,แผ่นดินธรรม,วุฒิชัย,ภัคกมล,13,653,659,659,659
บุรีรัมย์,5,ประชาชนปฏิรูป,สุภาพร,พึ่งจันดุม,10,497,418,418,418
บุรีรัมย์,5,รวมพลังประชาชาติไทย,ชูชัย,พลวัน,11,466,514,514,514
บุรีรัมย์,5,พลังท้องถิ่นไท,วีรชัช,สายดวง,9,415,430,430,430
บุรีรัมย์,5,ภาคีเครือข่ายไทย,ชิษณุพงศ์,ระวันประโคน,5,400,393,393,393
บุรีรัมย์,5,ประชาธรรมไทย,พจนารถ,ชำนิจ,8,319,332,332,332
บุรีรัมย์,5,ชาติไทยพัฒนา,สุรพงษ์,พลวัน,10,277,333,333,333
บุรีรัมย์,5,รักษ์ผืนป่าประเทศไทย,สุเทพ,ปานกลาง,3,235,257,257,257
บุรีรัมย์,5,พลังไทยรักไทย,รุ่งฤดี,อินลี,2,203,261,261,261
บุรีรัมย์,5,ชาติพัฒนา,วรายุทธ์,มีแก้ว,4,194,239,239,239
บุรีรัมย์,5,ครูไทยเพื่อประชาชน,ชาญ,แจ่มใส,3,185,208,208,208
บุรีรัมย์,5,ประชาภิวัฒน์,ประคอง,ไกรคุ้ม,1,151,166,166,166
บุรีรัมย์,5,พลังสังคม,พีรพล,แผ้วพลสง,2,82,85,85,85
บุรีรัมย์,5,ประชาธิปไตยใหม่,ภูริพัฒ,รักษา,4,79,86,86,86
บุรีรัมย์,5,มหาชน,แสงเดือน,เหมียดสันเทียะ,1,71,70,70,70
บุรีรัมย์,5,ทางเลือกใหม่,สุพรรณ์,สมสวย,2,70,81,81,81
บุรีรัมย์,5,เพื่อแผ่นดิน,มนต์ศักดิ์,ยิ่งยงยุทธ,2,61,65,65,65
บุรีรัมย์,5,ผึ้งหลวง,สมพงษ์,อ่อนน้ำคำ,0,55,56,56,56
บุรีรัมย์,5,พลังปวงชนไทย,ธรายุทธ,โพธิสาร,1,47,47,47,47
บุรีรัมย์,6,ภูมิใจไทย,ไตรเทพ,งามกมล,361,31881,40303,40303,40303
บุรีรัมย์,6,เพื่อไทย,พรชัย,ศรีสุริยันโยธิน,259,21043,29678,29678,29678
บุรีรัมย์,6,พลังประชารัฐ,พีรวัส,พันธุ์สัมฤทธิ์,116,9365,13652,13652,13652
บุรีรัมย์,6,อนาคตใหม่,ประเวศ,พวงวัฒนธาดา,47,6168,9759,9759,9759
บุรีรัมย์,6,ประชาธิปัตย์,ภุชงค์,เลาหศิริวงศ์,18,1101,1609,1609,1609
บุรีรัมย์,6,เสรีรวมไทย,วันชนะศักดิ์,ธราดลพิทักษ์,11,691,1044,1044,1044
บุรีรัมย์,6,พลังชาติไทย,นิภาพร,มีแย้มภักดิ์,4,594,783,783,783
บุรีรัมย์,6,เศรษฐกิจใหม่,ธนบูลย์,สายทะเล,1,406,622,622,622
บุรีรัมย์,6,ครูไทยเพื่อประชาชน,วาสนา,สุขสิงห์ทอง,9,273,377,377,377
บุรีรัมย์,6,รวมพลังประชาชาติไทย,สมศักดิ์,ศฤงคาร์นันต์,8,248,343,343,343
บุรีรัมย์,6,ชาติพัฒนา,บุญเรือง,โฉมงาม,1,209,460,460,460
บุรีรัมย์,6,ประชาชนปฏิรูป,ชาญวิทย์,ชิงชัย,1,177,242,242,242
บุรีรัมย์,6,รักษ์ผืนป่าประเทศไทย,รำพึง,สวัสดิ์พูน,0,168,208,208,208
บุรีรัมย์,6,ประชาภิวัฒน์,สรเดช,บูลย์เดช,0,109,120,120,120
บุรีรัมย์,6,เพื่อชาติ,สากล,ศรีวันทา,1,88,150,150,150
บุรีรัมย์,6,ประชาธิปไตยใหม่,จำลอง,ลำภา,0,87,149,149,149
บุรีรัมย์,6,ไทยศรีวิไลย์,จุฑามาศ,พัชนี,2,78,123,123,123
บุรีรัมย์,6,ชาติไทยพัฒนา,ธนาศักดิ์,เฉลิมสิทธิวงศา,4,70,101,101,101
บุรีรัมย์,6,ประชาธรรมไทย,สุวิทย์,พัวพันธ์,12,68,88,88,88
บุรีรัมย์,6,พลังไทยรักไทย,ธนวันต์,ทองคำ,0,54,84,84,84
บุรีรัมย์,6,แผ่นดินธรรม,วิบูญ,ฮ่มซ้าย,3,49,63,63,63
บุรีรัมย์,6,พลังท้องถิ่นไท,กรวิกา,สุขพรรณดอน,1,48,87,87,87
บุรีรัมย์,6,พลังปวงชนไทย,เขียว,บุญกองชาติ,0,45,58,58,58
บุรีรัมย์,6,มหาชน,มวน,เข็มทิศ,0,28,39,39,39
บุรีรัมย์,6,ภาคีเครือข่ายไทย,พรปวีณ์,สุหา,0,27,31,31,31
บุรีรัมย์,6,ไทรักธรรม,เพ็ญพร,โพธิ์ชัยเลิศ,0,26,35,35,35
